date,stablecoin_mcap_usd,btc_etf_net_flow_usd_mn,eth_etf_net_flow_usd_mn,btc_realized_cap_usd,eth_realized_cap_usd,btc_oi_value_usd,eth_oi_value_usd
2025-07-21,162531584793.0,-131.4,296.5,2347865004750.0,,,
2025-07-21,162531584793.0,-131.4,296.5,2334148859000.0,,,
2025-07-22,162855465485.0,-68.0,533.8,2359042041750.0,,,
2025-07-22,162855465485.0,-68.0,533.8,2329186672250.0,,,
2025-07-22,162855465485.0,-68.0,533.8,2366029718625.0,,,
2025-07-22,162855465485.0,-68.0,533.8,2362436197500.0,,,
2025-07-23,163023658144.0,-85.8,332.2,2386932492656.25,,,
2025-07-23,163023658144.0,-85.8,332.2,2362273228781.25,,,
2025-07-23,163023658144.0,-85.8,332.2,2350944223250.0,,,
2025-07-23,163023658144.0,-85.8,332.2,2348369510093.75,,,
2025-07-23,163023658144.0,-85.8,332.2,2341815475312.5,,,
2025-07-24,163208856646.0,226.7,231.2,2365715029062.5,,,
2025-07-24,163208856646.0,226.7,231.2,2363737241250.0,,,
2025-07-24,163208856646.0,226.7,231.2,2370677283593.75,,,
2025-07-24,163208856646.0,226.7,231.2,2368126434437.5,,,
2025-07-25,163910480196.0,130.8,452.8,2355404270437.5,,,
2025-07-25,163910480196.0,130.8,452.8,2303087878125.0,,,
2025-07-25,163910480196.0,130.8,452.8,2309267581250.0,,,
2025-07-25,163910480196.0,130.8,452.8,2291769574250.0,,,
2025-07-25,163910480196.0,130.8,452.8,2323616912250.0,,,
2025-07-26,163908480684.0,,,2340143504875.0,,,
2025-07-26,163908480684.0,,,2350139861718.75,,,
2025-07-26,163908480684.0,,,2339757314125.0,,,
2025-07-26,163908480684.0,,,2349729725875.0,,,
2025-07-26,163908480684.0,,,2343350656875.0,,,
2025-07-27,164437379973.0,,,2351954681250.0,,,
2025-07-27,164437379973.0,,,2354131640562.5,,,
2025-07-27,164437379973.0,,,2369887157812.5,,,
2025-07-27,164437379973.0,,,2353757338687.5,,,
2025-07-28,164434420097.0,157.1,65.2,2376664522750.0,,,
2025-07-28,164434420097.0,157.1,65.2,2374487632093.75,,,
2025-07-28,164434420097.0,157.1,65.2,2369923260000.0,,,
2025-07-28,164434420097.0,157.1,65.2,2360782509500.0,,,
2025-07-28,164434420097.0,157.1,65.2,2357411946656.25,,,
2025-07-29,164225730295.0,80.0,218.6,2371353030218.75,,,
2025-07-29,164225730295.0,80.0,218.6,2365793967656.25,,,
2025-07-29,164225730295.0,80.0,218.6,2346503714500.0,,,
2025-07-30,164365520605.0,47.1,5.8,2354885380875.0,,,
2025-07-30,164365520605.0,47.1,5.8,2347510835937.5,,,
2025-07-30,164365520605.0,47.1,5.8,2348342207687.5,,,
2025-07-30,164365520605.0,47.1,5.8,2343554546187.5,,,
2025-07-31,164558737770.0,-114.8,17.0,2357906195968.75,,,
2025-07-31,164558737770.0,-114.8,17.0,2359510022718.75,,,
2025-07-31,164558737770.0,-114.8,17.0,2361113865468.75,,,
2025-07-31,164558737770.0,-114.8,17.0,2356150750000.0,,,
2025-07-31,164558737770.0,-114.8,17.0,2322133552593.75,,,
2025-08-01,164601365339.0,-812.3,-152.3,2302842103375.0,,,
2025-08-01,164601365339.0,-812.3,-152.3,2298475626562.5,,,
2025-08-01,164601365339.0,-812.3,-152.3,2298089170125.0,,,
2025-08-01,164601365339.0,-812.3,-152.3,2283374405937.5,,,
2025-08-01,164601365339.0,-812.3,-152.3,2251346746781.25,,,
2025-08-02,164715477935.0,,,2270661669062.5,,,
2025-08-02,164715477935.0,,,2267290311312.5,,,
2025-08-02,164715477935.0,,,2254565172312.5,,,
2025-08-02,164715477935.0,,,2247611175375.0,,,
2025-08-03,164748979754.0,,,2245035335312.5,,,
2025-08-03,164748979754.0,,,2283491297312.5,,,
2025-08-03,164748979754.0,,,2265544781500.0,,,
2025-08-03,164748979754.0,,,2276116327281.25,,,
2025-08-03,164748979754.0,,,2273716741406.25,,,
2025-08-04,164733217870.0,-323.5,-465.1,2282508052687.5,,,
2025-08-04,164733217870.0,-323.5,-465.1,2282519880093.75,,,
2025-08-04,164733217870.0,-323.5,-465.1,2281138226812.5,,,
2025-08-04,164733217870.0,-323.5,-465.1,2296872147843.75,,,
2025-08-04,164733217870.0,-323.5,-465.1,2286932715406.25,,,
2025-08-05,164698218478.0,-196.2,73.3,2289355458031.25,,,
2025-08-05,164698218478.0,-196.2,73.3,2267286748000.0,,,
2025-08-05,164698218478.0,-196.2,73.3,2291720697656.25,,,
2025-08-05,164698218478.0,-196.2,73.3,2279790924531.25,,,
2025-08-05,164698218478.0,-196.2,73.3,2254537854000.0,,,
2025-08-06,164748993280.0,91.6,35.1,2274474484875.0,,,
2025-08-06,164748993280.0,91.6,35.1,2258939070312.5,,,
2025-08-06,164748993280.0,91.6,35.1,2293410446812.5,,,
2025-08-06,164748993280.0,91.6,35.1,2302352650500.0,,,
2025-08-07,164521910565.0,277.4,222.3,2279692841437.5,,,
2025-08-07,164521910565.0,277.4,222.3,2318318184000.0,,,
2025-08-07,164521910565.0,277.4,222.3,2326093923156.25,,,
2025-08-07,164521910565.0,277.4,222.3,2341036805312.5,,,
2025-08-08,165186565785.0,403.9,461.0,2323341391500.0,,,
2025-08-08,165186565785.0,403.9,461.0,2329921269000.0,,,
2025-08-08,165186565785.0,403.9,461.0,2325958433187.5,,,
2025-08-09,165053491593.0,,,2327778282031.25,,,
2025-08-09,165053491593.0,,,2322390333625.0,,,
2025-08-10,165260481580.0,,,2369841676000.0,,,
2025-08-10,165260481580.0,,,2368433852093.75,,,
2025-08-10,165260481580.0,,,2322623650593.75,,,
2025-08-10,165260481580.0,,,2352893213500.0,,,
2025-08-11,164554180218.0,178.1,1018.8,2428576259812.5,,,
2025-08-11,164554180218.0,178.1,1018.8,2415853920187.5,,,
2025-08-11,164554180218.0,178.1,1018.8,2383026600000.0,,,
2025-08-12,164824755337.0,65.9,523.9,2377897964062.5,,,
2025-08-12,164824755337.0,65.9,523.9,2365323033000.0,,,
2025-08-12,164824755337.0,65.9,523.9,2371111891000.0,,,
2025-08-13,164578283964.0,86.9,729.1,2387492656500.0,,,
2025-08-13,164578283964.0,86.9,729.1,2374136066656.25,,,
2025-08-13,164578283964.0,86.9,729.1,2440272709062.5,,,
2025-08-13,164578283964.0,86.9,729.1,2405023664312.5,,,
2025-08-14,165252344340.0,230.8,639.6,2440292246843.75,,,
2025-08-14,165252344340.0,230.8,639.6,2403287221718.75,,,
2025-08-14,165252344340.0,230.8,639.6,2345373888937.5,,,
2025-08-15,166316807752.0,-14.1,-59.3,2359522260281.25,,,
2025-08-15,166316807752.0,-14.1,-59.3,2370284071312.5,,,
2025-08-15,166316807752.0,-14.1,-59.3,2351984358593.75,,,
2025-08-15,166316807752.0,-14.1,-59.3,2334678300000.0,,,
2025-08-16,166494712113.0,,,2345467408562.5,,,
2025-08-16,166494712113.0,,,2341904697875.0,,,
2025-08-16,166494712113.0,,,2340670204125.0,,,
2025-08-17,166494712113.0,,,2342353586437.5,,,
2025-08-17,166494712113.0,,,2356851144812.5,,,
2025-08-17,166494712113.0,,,2359851719687.5,,,
2025-08-18,167006860890.0,-121.7,-196.6,2299967629687.5,,,
2025-08-18,167006860890.0,-121.7,-196.6,2293212599125.0,,,
2025-08-18,167006860890.0,-121.7,-196.6,2322894610000.0,,,
2025-08-19,167158301216.0,-523.3,-429.6,2260231163187.5,,,
2025-08-19,167158301216.0,-523.3,-429.6,2322512121187.5,,,
2025-08-19,167158301216.0,-523.3,-429.6,2302819809687.5,,,
2025-08-20,167271227574.0,-315.9,-240.2,2269017333000.0,,,
2025-08-20,167271227574.0,-315.9,-240.2,2256690109062.5,,,
2025-08-20,167271227574.0,-315.9,-240.2,2255069068062.5,,,
2025-08-20,167271227574.0,-315.9,-240.2,2276614875937.5,,,
2025-08-21,167229075225.0,-194.4,287.6,2274842331000.0,,,
2025-08-21,167229075225.0,-194.4,287.6,2249773853125.0,,,
2025-08-22,166880136932.0,-23.2,341.2,2244619225687.5,,,
2025-08-22,166880136932.0,-23.2,341.2,2258173769250.0,,,
2025-08-22,166880136932.0,-23.2,341.2,2239870781250.0,,,
2025-08-22,166880136932.0,-23.2,341.2,2333066982750.0,,,
2025-08-23,166872625448.0,,,2310584512500.0,,,
2025-08-23,166872625448.0,,,2302834333937.5,,,
2025-08-23,166872625448.0,,,2293489415093.75,,,
2025-08-23,166872625448.0,,,2299276448875.0,,,
2025-08-24,167090007703.0,,,2283583988250.0,,,
2025-08-24,167090007703.0,,,2247764079000.0,,,
2025-08-24,167090007703.0,,,2291728404062.5,,,
2025-08-25,167221537708.0,219.1,443.9,2243227125562.5,,,
2025-08-25,167221537708.0,219.1,443.9,2241208893000.0,,,
2025-08-25,167221537708.0,219.1,443.9,2215933098156.25,,,
2025-08-26,167238333460.0,88.1,455.0,2190480272718.75,,,
2025-08-26,167238333460.0,88.1,455.0,2201048644812.5,,,
2025-08-26,167238333460.0,88.1,455.0,2188914823468.75,,,
2025-08-26,167238333460.0,88.1,455.0,2232933782625.0,,,
2025-08-27,167217333459.0,81.4,309.5,2237156735625.0,,,
2025-08-27,167217333459.0,81.4,309.5,2222434473781.25,,,
2025-08-27,167217333459.0,81.4,309.5,2221398059500.0,,,
2025-08-27,167217333459.0,81.4,309.5,2211453096750.0,,,
2025-08-28,167383925958.0,178.9,39.1,2249749556250.0,,,
2025-08-28,167383925958.0,178.9,39.1,2234035262875.0,,,
2025-08-28,167383925958.0,178.9,39.1,2255111151562.5,,,
2025-08-29,168429502725.0,-126.7,-164.6,2223493256625.0,,,
2025-08-29,168429502725.0,-126.7,-164.6,2195825118062.5,,,
2025-08-29,168429502725.0,-126.7,-164.6,2204401964062.5,,,
2025-08-29,168429502725.0,-126.7,-164.6,2152642255937.5,,,
2025-08-30,167600371918.0,,,2155644155468.75,,,
2025-08-30,167600371918.0,,,2165017124250.0,,,
2025-08-30,167600371918.0,,,2169418563812.5,,,
2025-08-31,168005950273.0,,,2161887926750.0,,,
2025-08-31,168005950273.0,,,2174452994781.25,,,
2025-08-31,168005950273.0,,,2180988809500.0,,,
2025-09-01,167960422397.0,,,2143398980375.0,,,
2025-09-01,167960422397.0,,,2172294794250.0,,,
2025-09-01,167960422397.0,,,2175896852437.5,,,
2025-09-02,167981863668.0,332.8,-135.3,2202621465625.0,,,
2025-09-02,167981863668.0,332.8,-135.3,2207215123406.25,,,
2025-09-02,167981863668.0,332.8,-135.3,2201007181500.0,,,
2025-09-03,166871763653.0,300.5,-38.2,2239125313093.75,,,
2025-09-03,166871763653.0,300.5,-38.2,2218781328968.75,,,
2025-09-03,166871763653.0,300.5,-38.2,2208637267500.0,,,
2025-09-04,168285427737.0,-222.9,-167.3,2226993491937.5,,,
2025-09-04,168285427737.0,-222.9,-167.3,2207287855593.75,,,
2025-09-04,168285427737.0,-222.9,-167.3,2213077379250.0,,,
2025-09-04,168285427737.0,-222.9,-167.3,2197357104250.0,,,
2025-09-05,170586184029.0,-160.1,-446.8,2217089473500.0,,,
2025-09-05,170586184029.0,-160.1,-446.8,2248966945500.0,,,
2025-09-05,170586184029.0,-160.1,-446.8,2208553853187.5,,,
2025-09-06,168825084008.0,,,2203989975687.5,,,
2025-09-06,168825084008.0,,,2208191900031.25,,,
2025-09-06,168825084008.0,,,2196257583218.75,,,
2025-09-07,168825084007.0,,,2215426653343.75,,,
2025-09-07,168825084007.0,,,2211427534125.0,,,
2025-09-07,168825084007.0,,,2202845430625.0,,,
2025-09-08,168825084004.0,364.3,-96.7,2234809417500.0,,,
2025-09-08,168825084004.0,364.3,-96.7,2234793288750.0,,,
2025-09-08,168825084004.0,364.3,-96.7,2214846155000.0,,,
2025-09-08,168825084004.0,364.3,-96.7,2217649591687.5,,,
2025-09-09,168877363164.0,23.0,44.2,2218693519406.25,,,
2025-09-09,168877363164.0,23.0,44.2,2244409889625.0,,,
2025-09-09,168877363164.0,23.0,44.2,2216141697562.5,,,
2025-09-10,169048563162.0,741.5,171.5,2265404574093.75,,,
2025-09-10,169048563162.0,741.5,171.5,2267782063593.75,,,
2025-09-10,169048563162.0,741.5,171.5,2215163839968.75,,,
2025-09-10,169048563162.0,741.5,171.5,2239084251562.5,,,
2025-09-11,169411163153.0,552.7,113.1,2295743984375.0,,,
2025-09-11,169411163153.0,552.7,113.1,2269220896000.0,,,
2025-09-11,169411163153.0,552.7,113.1,2268010786375.0,,,
2025-09-11,169411163153.0,552.7,113.1,2280390799500.0,,,
2025-09-12,169682874987.0,642.4,405.5,2294365083562.5,,,
2025-09-12,169682874987.0,642.4,405.5,2296375438500.0,,,
2025-09-13,170272557420.0,,,2308555237406.25,,,
2025-09-13,170272557420.0,,,2311327752625.0,,,
2025-09-13,170272557420.0,,,2301203525000.0,,,
2025-09-13,170272557420.0,,,2307788838906.25,,,
2025-09-14,170535236555.0,,,2300864671875.0,,,
2025-09-14,170535236555.0,,,2305232444625.0,,,
2025-09-14,170535236555.0,,,2308003250437.5,,,
2025-09-15,170178989121.0,259.9,359.7,2292147294937.5,,,
2025-09-15,170178989121.0,259.9,359.7,2303319855562.5,,,
2025-09-15,170178989121.0,259.9,359.7,2302874825000.0,,,
2025-09-15,170178989121.0,259.9,359.7,2301696892250.0,,,
2025-09-16,170624947838.0,292.3,-61.7,2301356950000.0,,,
2025-09-16,170624947838.0,292.3,-61.7,2321694948312.5,,,
2025-09-16,170624947838.0,292.3,-61.7,2301539198718.75,,,
2025-09-17,170903775343.0,-51.3,-1.9,2307401147937.5,,,
2025-09-17,170903775343.0,-51.3,-1.9,2325894229687.5,,,
2025-09-17,170903775343.0,-51.3,-1.9,2327105976468.75,,,
2025-09-18,171220679162.0,163.0,213.1,2330328610968.75,,,
2025-09-18,171220679162.0,163.0,213.1,2335723792125.0,,,
2025-09-18,171220679162.0,163.0,213.1,2338343437375.0,,,
2025-09-18,171220679162.0,163.0,213.1,2346698882031.25,,,
2025-09-19,171395619409.0,222.6,47.8,2330990634375.0,,,
2025-09-19,171395619409.0,222.6,47.8,2323034188750.0,,,
2025-09-19,171395619409.0,222.6,47.8,2310099388125.0,,,
2025-09-19,171395619409.0,222.6,47.8,2307724526250.0,,,
2025-09-20,172019220193.0,,,2305551036250.0,,,
2025-09-20,172019220193.0,,,2310750726000.0,,,
2025-09-20,172019220193.0,,,2309971893625.0,,,
2025-09-21,172279220193.0,,,2307614691062.5,,,
2025-09-21,172279220193.0,,,2309791855968.75,,,
2025-09-21,172279220193.0,,,2304056170500.0,,,
2025-09-21,172279220193.0,,,2306433712250.0,,,
2025-09-22,172143434396.0,-363.1,-76.0,2251272079750.0,,,
2025-09-22,172143434396.0,-363.1,-76.0,2251883943000.0,,,
2025-09-22,172143434396.0,-363.1,-76.0,2240941553062.5,,,
2025-09-23,172687580334.0,-103.8,-140.8,2241949044750.0,,,
2025-09-23,172687580334.0,-103.8,-140.8,2256509789062.5,,,
2025-09-23,172687580334.0,-103.8,-140.8,2246760266375.0,,,
2025-09-23,172687580334.0,-103.8,-140.8,2240202181687.5,,,
2025-09-24,173008506231.0,241.0,-79.4,2248585269218.75,,,
2025-09-24,173008506231.0,241.0,-79.4,2256374590125.0,,,
2025-09-24,173008506231.0,241.0,-79.4,2265952736250.0,,,
2025-09-25,173336087144.0,-253.4,-251.2,2184898920937.5,,,
2025-09-25,173336087144.0,-253.4,-251.2,2230314381750.0,,,
2025-09-25,173336087144.0,-253.4,-251.2,2250823663000.0,,,
2025-09-26,173577437870.0,-418.3,-248.4,2172160512500.0,,,
2025-09-26,173577437870.0,-418.3,-248.4,2182339328000.0,,,
2025-09-26,173577437870.0,-418.3,-248.4,2185542290250.0,,,
2025-09-27,174168318428.0,,,2191583145375.0,,,
2025-09-27,174168318428.0,,,2182203716687.5,,,
2025-09-27,174168318428.0,,,2188348134875.0,,,
2025-09-27,174168318428.0,,,2188964129218.75,,,
2025-09-28,174376743851.0,,,2201590200000.0,,,
2025-09-28,174376743851.0,,,2235283448906.25,,,
2025-09-28,174376743851.0,,,2187608702125.0,,,
2025-09-28,174376743851.0,,,2188621193718.75,,,
2025-09-29,174335617850.0,518.0,546.9,2278773232187.5,,,
2025-09-29,174335617850.0,518.0,546.9,2230914061406.25,,,
2025-09-29,174335617850.0,518.0,546.9,2276366515781.25,,,
2025-09-30,174592531943.0,429.9,127.5,2257682417468.75,,,
2025-09-30,174592531943.0,429.9,127.5,2279023974750.0,,,
2025-09-30,174592531943.0,429.9,127.5,2284963828875.0,,,
2025-10-01,174875230173.0,675.8,80.9,2351613887500.0,,,
2025-10-01,174875230173.0,675.8,80.9,2320110896000.0,,,
2025-10-01,174875230173.0,675.8,80.9,2280035773906.25,,,
2025-10-02,175565454174.0,627.2,307.1,2397515090625.0,,,
2025-10-02,175565454174.0,627.2,307.1,2391123787937.5,,,
2025-10-02,175565454174.0,627.2,307.1,2364785522750.0,,,
2025-10-02,175565454174.0,627.2,307.1,2369783773156.25,,,
2025-10-03,176246763815.0,985.1,233.5,2390159176687.5,,,
2025-10-03,176246763815.0,985.1,233.5,2444785882593.75,,,
2025-10-04,176679508043.0,,,2437641739968.75,,,
2025-10-04,176679508043.0,,,2426065966187.5,,,
2025-10-04,176679508043.0,,,2430084332593.75,,,
2025-10-05,177019405309.0,,,2443498073125.0,,,
2025-10-05,177019405309.0,,,2465781355500.0,,,
2025-10-05,177019405309.0,,,2459022391062.5,,,
2025-10-06,176929008734.0,1205.2,181.8,2468426483750.0,,,
2025-10-06,176929008734.0,1205.2,181.8,2498161332187.5,,,
2025-10-06,176929008734.0,1205.2,181.8,2467046028375.0,,,
2025-10-07,177463715230.0,875.6,420.9,2480458063125.0,,,
2025-10-07,177463715230.0,875.6,420.9,2409516768312.5,,,
2025-10-07,177463715230.0,875.6,420.9,2474062571343.75,,,
2025-10-08,177909580029.0,440.7,69.1,2460408008750.0,,,
2025-10-08,177909580029.0,440.7,69.1,2447035142781.25,,,
2025-10-08,177909580029.0,440.7,69.1,2433649123125.0,,,
2025-10-08,177909580029.0,440.7,69.1,2431272196687.5,,,
2025-10-09,178140779842.0,197.8,-8.7,2428931418187.5,,,
2025-10-09,178140779842.0,197.8,-8.7,2397058398000.0,,,
2025-10-10,178036230155.0,-4.5,-174.9,2350068645937.5,,,
2025-10-10,178036230155.0,-4.5,-174.9,2429164253906.25,,,
2025-10-10,178036230155.0,-4.5,-174.9,2428386754406.25,,,
2025-10-11,179331179688.0,,,2223708048750.0,,,
2025-10-11,179331179688.0,,,2211958767937.5,,,
2025-10-11,179331179688.0,,,2239480625156.25,,,
2025-10-11,179331179688.0,,,2215776596250.0,,,
2025-10-12,180064084550.0,,,2230364559843.75,,,
2025-10-12,180064084550.0,,,2301941871625.0,,,
2025-10-12,180064084550.0,,,2212002809156.25,,,
2025-10-12,180064084550.0,,,2231150358937.5,,,
2025-10-13,180185446251.0,-326.4,-428.5,2283632954000.0,,,
2025-10-13,180185446251.0,-326.4,-428.5,2311757939406.25,,,
2025-10-13,180185446251.0,-326.4,-428.5,2301161840250.0,,,
2025-10-14,180246122371.0,102.7,236.2,2215710644062.5,,,
2025-10-14,180246122371.0,102.7,236.2,2240841711656.25,,,
2025-10-14,180246122371.0,102.7,236.2,2267921400156.25,,,
2025-10-15,180716279786.0,-104.1,169.6,2212989900500.0,,,
2025-10-15,180716279786.0,-104.1,169.6,2257807307437.5,,,
2025-10-15,180716279786.0,-104.1,169.6,2259222217000.0,,,
2025-10-16,181396775161.0,-530.9,-56.8,2222788040625.0,,,
2025-10-16,181396775161.0,-530.9,-56.8,2207422965843.75,,,
2025-10-16,181396775161.0,-530.9,-56.8,2159026495312.5,,,
2025-10-16,181396775161.0,-530.9,-56.8,2224400300500.0,,,
2025-10-17,181555469430.0,-366.6,-232.3,2174396001781.25,,,
2025-10-17,181555469430.0,-366.6,-232.3,2085497441156.25,,,
2025-10-17,181555469430.0,-366.6,-232.3,2129573200562.5,,,
2025-10-18,181734385615.0,,,2135373076375.0,,,
2025-10-18,181734385615.0,,,2138977361843.75,,,
2025-10-18,181734385615.0,,,2135399519156.25,,,
2025-10-18,181734385615.0,,,2139800979906.25,,,
2025-10-19,181941057560.0,,,2134232432812.5,,,
2025-10-19,181941057560.0,,,2147006107125.0,,,
2025-10-19,181941057560.0,,,2174733073125.0,,,
2025-10-20,181923069831.0,-40.4,-145.7,2214035082812.5,,,
2025-10-20,181923069831.0,-40.4,-145.7,2180927231406.25,,,
2025-10-20,181923069831.0,-40.4,-145.7,2211271590937.5,,,
2025-10-20,181923069831.0,-40.4,-145.7,2216244163000.0,,,
2025-10-21,182138675951.0,477.2,141.7,2187158148125.0,,,
2025-10-21,182138675951.0,477.2,141.7,2152681229343.75,,,
2025-10-21,182138675951.0,477.2,141.7,2256770901000.0,,,
2025-10-22,182601500509.0,-101.4,-18.9,2164074251062.5,,,
2025-10-22,182601500509.0,-101.4,-18.9,2158109076750.0,,,
2025-10-22,182601500509.0,-101.4,-18.9,2160322592656.25,,,
2025-10-23,182562751850.0,20.3,-127.4,2152165063125.0,,,
2025-10-23,182562751850.0,20.3,-127.4,2184081774875.0,,,
2025-10-23,182562751850.0,20.3,-127.4,2187697136625.0,,,
2025-10-23,182562751850.0,20.3,-127.4,2183295178125.0,,,
2025-10-24,182792886387.0,90.6,-93.6,2205458666156.25,,,
2025-10-24,182792886387.0,90.6,-93.6,2212854496875.0,,,
2025-10-24,182792886387.0,90.6,-93.6,2200106154937.5,,,
2025-10-24,182792886387.0,90.6,-93.6,2215279838750.0,,,
2025-10-25,183101507882.0,,,2221278402500.0,,,
2025-10-25,183101507882.0,,,2226876515000.0,,,
2025-10-25,183101507882.0,,,2226294370781.25,,,
2025-10-26,183079500410.0,,,2263630305750.0,,,
2025-10-26,183079500410.0,,,2246465748500.0,,,
2025-10-26,183079500410.0,,,2222126485250.0,,,
2025-10-27,183154451545.0,149.3,133.9,2288370704125.0,,,
2025-10-27,183154451545.0,149.3,133.9,2295165937500.0,,,
2025-10-27,183154451545.0,149.3,133.9,2292789950187.5,,,
2025-10-27,183154451545.0,149.3,133.9,2279842025156.25,,,
2025-10-28,183245574379.0,202.4,246.0,2279877038718.75,,,
2025-10-28,183245574379.0,202.4,246.0,2287667370000.0,,,
2025-10-28,183245574379.0,202.4,246.0,2270688075187.5,,,
2025-10-29,183472999907.0,-470.7,-81.4,2261580400062.5,,,
2025-10-29,183472999907.0,-470.7,-81.4,2249398380000.0,,,
2025-10-29,183472999907.0,-470.7,-81.4,2208750306750.0,,,
2025-10-30,183409474077.0,-488.4,-184.2,2128235919500.0,,,
2025-10-30,183409474077.0,-488.4,-184.2,2177457767093.75,,,
2025-10-30,183409474077.0,-488.4,-184.2,2186646810468.75,,,
2025-10-31,183303971620.0,-191.6,-98.2,2193265839375.0,,,
2025-10-31,183303971620.0,-191.6,-98.2,2188092814375.0,,,
2025-10-31,183303971620.0,-191.6,-98.2,2192693680312.5,,,
2025-11-01,183393224146.0,,,2196716286718.75,,,
2025-11-01,183393224146.0,,,2204313606250.0,,,
2025-11-01,183393224146.0,,,2194108575062.5,,,
2025-11-02,183463980411.0,,,2205744187500.0,,,
2025-11-02,183463980411.0,,,2197589071781.25,,,
2025-11-02,183463980411.0,,,2197549472250.0,,,
2025-11-03,183555515016.0,-186.5,-135.7,2146947042343.75,,,
2025-11-03,183555515016.0,-186.5,-135.7,2158533370281.25,,,
2025-11-03,183555515016.0,-186.5,-135.7,2129228779750.0,,,
2025-11-04,183555461585.0,-566.4,-219.4,2020579511156.25,,,
2025-11-04,183555461585.0,-566.4,-219.4,2087161184062.5,,,
2025-11-04,183555461585.0,-566.4,-219.4,2084786498718.75,,,
2025-11-05,183343560327.0,-137.0,-118.5,2060098392000.0,,,
2025-11-05,183343560327.0,-137.0,-118.5,2071083932500.0,,,
2025-11-05,183343560327.0,-137.0,-118.5,2039541826375.0,,,
2025-11-06,183464373075.0,239.9,12.5,2023654893937.5,,,
2025-11-06,183464373075.0,239.9,12.5,2055954759375.0,,,
2025-11-06,183464373075.0,239.9,12.5,2063320271718.75,,,
2025-11-07,183383441824.0,-558.4,-46.6,2033442769218.75,,,
2025-11-07,183383441824.0,-558.4,-46.6,1990175709750.0,,,
2025-11-07,183383441824.0,-558.4,-46.6,2050024185000.0,,,
2025-11-08,183599119128.0,,,2040291683500.0,,8969884426.8117,5909985149.38661
2025-11-08,183599119128.0,,,2058213551375.0,,8969884426.8117,5909985149.38661
2025-11-08,183599119128.0,,,2047857424218.75,,8969884426.8117,5909985149.38661
2025-11-09,183366455745.0,,,2090004748000.0,,8619042452.0858,5775211772.93856
2025-11-09,183366455745.0,,,2032526696250.0,,8619042452.0858,5775211772.93856
2025-11-09,183366455745.0,,,2041319373187.5,,8619042452.0858,5775211772.93856
2025-11-10,183375955885.0,1.2,0.0,2118544317500.0,,8949148311.6024,6091500073.892331
2025-11-10,183375955885.0,1.2,0.0,2113370081875.0,,8949148311.6024,6091500073.892331
2025-11-10,183375955885.0,1.2,0.0,2111989683500.0,,8949148311.6024,6091500073.892331
2025-11-11,183395444251.0,524.0,-107.1,2108411773125.0,,9202894150.2238,6184515402.73008
2025-11-11,183395444251.0,524.0,-107.1,2099451351562.5,,9202894150.2238,6184515402.73008
2025-11-11,183395444251.0,524.0,-107.1,2070340970343.75,,9202894150.2238,6184515402.73008
2025-11-11,183395444251.0,524.0,-107.1,2057391596250.0,,9202894150.2238,6184515402.73008
2025-11-12,183547300353.0,-278.1,-183.7,2066778930531.25,,8821820136.904993,5701241284.289837
2025-11-12,183547300353.0,-278.1,-183.7,2069787294750.0,,8821820136.904993,5701241284.289837
2025-11-12,183547300353.0,-278.1,-183.7,2034098515968.75,,8821820136.904993,5701241284.289837
2025-11-13,184075638825.0,-866.7,-259.6,2064437600968.75,,8736888776.5278,5845471573.6696
2025-11-13,184075638825.0,-866.7,-259.6,2054476382531.25,,8736888776.5278,5845471573.6696
2025-11-14,183940205609.0,-492.1,-177.9,1891694340300.0,,9130386257.669498,5845343647.645557
2025-11-14,183940205609.0,-492.1,-177.9,1891899552500.0,,9130386257.669498,5845343647.645557
2025-11-14,183940205609.0,-492.1,-177.9,1983139609168.75,,9130386257.669498,5845343647.645557
2025-11-14,183940205609.0,-492.1,-177.9,1949778607500.0,,9130386257.669498,5845343647.645557
2025-11-15,183901863026.0,,,1920490530843.75,,8829245667.32,5301352680.6619835
2025-11-15,183901863026.0,,,1914441928262.5,,8829245667.32,5301352680.6619835
2025-11-15,183901863026.0,,,1916750194565.625,,8829245667.32,5301352680.6619835
2025-11-16,183985483688.0,,,1917531697565.625,,9256685640.1646,5668928490.21155
2025-11-16,183985483688.0,,,1884509101493.75,,9256685640.1646,5668928490.21155
2025-11-16,183985483688.0,,,1906366157125.0,,9256685640.1646,5668928490.21155
2025-11-17,183853042319.0,-254.6,-182.7,1913707646953.125,,9299540400.680899,5659201705.180052
2025-11-17,183853042319.0,-254.6,-182.7,1858677130618.75,,9299540400.680899,5659201705.180052
2025-11-17,183853042319.0,-254.6,-182.7,1887259357500.0,,9299540400.680899,5659201705.180052
2025-11-18,183929638153.0,-372.8,-74.2,1828306488437.5,,9338177158.8544,5970885146.045546
2025-11-18,183929638153.0,-372.8,-74.2,1831153774218.75,,9338177158.8544,5970885146.045546
2025-11-18,183929638153.0,-372.8,-74.2,1867275822031.25,,9338177158.8544,5970885146.045546
2025-11-19,183705250687.0,75.4,-37.4,1841949531562.5,,9287504651.1564,6108026215.56127
2025-11-19,183705250687.0,75.4,-37.4,1825941407693.75,,9287504651.1564,6108026215.56127
2025-11-19,183705250687.0,75.4,-37.4,1789685064650.0,,9287504651.1564,6108026215.56127
2025-11-20,183674741976.0,-903.2,-261.6,1831869946740.625,,9227186355.764154,6117131391.43326
